car_id,name,km_driven,fuel,transmission,mileage,engine,max_power,torque,seats,model
125077,Tata Safari Storme EX,100000,Diesel,Manual,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Tata
125078,Renault KWID RXT,34000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Renault
125079,Mahindra Xylo D2,56000,Diesel,Manual,13.0 kmpl,2489 CC,95 bhp,220Nm at 1400-2600 rpm,8,Mahindra
125080,Hyundai i10 Era,90000,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5,Hyundai
125081,Hyundai Santro Xing GLS,65000,Petrol,Manual,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5,Hyundai
125082,Tata New Safari DICOR 2.2 EX 4x4,80000,Diesel,Manual,13.93 kmpl,2179 CC,138 bhp,320Nm@ 1700-2700rpm,7,Tata
125083,Mahindra Scorpio VLX 2WD BSIV,90000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8,Mahindra
125084,Maruti Alto K10 VXI,40000,Petrol,Manual,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,Maruti
125085,Hyundai Creta 1.6 CRDi SX,58000,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Hyundai
125086,Ford Freestyle Titanium Petrol BSIV,19100,Petrol,Manual,19.0 kmpl,1194 CC,94.68 bhp,120Nm@ 4250rpm,5,Ford
125087,Maruti Ertiga ZXI Plus Petrol,25000,Petrol,Manual,19.34 kmpl,1462 CC,103 bhp,138Nm@ 4400rpm,7,Maruti
125088,Maruti Alto LXi BSIII,49455,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
125089,Hyundai EON D Lite Plus Option,100000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
125090,Tata Indica Vista Quadrajet LS,120000,Diesel,Manual,22.3 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5,Tata
125091,Hyundai i20 Asta Optional With Sunroof 1.2,90000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Hyundai
125092,Chevrolet Sail Hatchback LS ABS,46815,Diesel,Manual,22.1 kmpl,1248 CC,76.9 bhp,205Nm@ 1750rpm,5,Chevrolet
125093,Tata Indica Vista TDI LS,110000,Diesel,Manual,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5,Tata
125094,Hyundai EON Era Plus,80000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
125095,Maruti Ertiga ZDI,100000,Diesel,Manual,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,7,Maruti
125096,Maruti Wagon R VXI BS IV with ABS,80000,Petrol,Manual,20.51 kmpl,998 CC,67.06 bhp,90Nm@ 3500rpm,5,Maruti
125097,Hyundai Xcent 1.2 VTVT S,40000,Petrol,Manual,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5,Hyundai
125098,Maruti Celerio VXI,70000,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
125099,Tata Indica Vista Aqua 1.4 TDI,80000,Diesel,Manual,17.0 kmpl,1405 CC,71 bhp,"135 Nm at 2500  rpm ",5,Tata
125100,Maruti Alto 800 LXI,40000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
125101,Tata Indica Vista Aqua 1.4 TDI,80000,Diesel,Manual,17.0 kmpl,1405 CC,71 bhp,"135 Nm at 2500  rpm ",5,Tata
125102,Nissan Micra XV,60000,Petrol,Manual,18.06 kmpl,1198 CC,75 bhp,104Nm@ 4000rpm,5,Nissan
125103,Hyundai i20 1.2 Spotz,50000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Hyundai
125104,Hyundai i20 Sportz 1.4 CRDi,30000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Hyundai
125105,Hyundai Grand i10 Magna,25000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Hyundai
125106,Toyota Innova 2.5 V Diesel 7-seater,334000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7,Toyota
125107,Mahindra NuvoSport N8,100000,Diesel,Manual,17.45 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,Mahindra
125108,Renault Duster Adventure Edition,175000,Diesel,Manual,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm,5,Renault
125109,Maruti SX4 ZXI AT,65000,Petrol,Automatic,12.6 kmpl,1586 CC,103.3 bhp,145Nm@ 4100rpm,5,Maruti
125110,Maruti SX4 ZXI AT,65000,Petrol,Automatic,12.6 kmpl,1586 CC,103.3 bhp,145Nm@ 4100rpm,5,Maruti
125111,Hyundai Santro Xing GLS,90000,Petrol,Manual,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5,Hyundai
125112,Ford Figo Diesel Titanium,80000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,Ford
125113,Mahindra Scorpio S11 BSIV,110000,Diesel,Manual,16.36 kmpl,2179 CC,140 bhp,320Nm@ 1500-2800rpm,7,Mahindra
125115,Honda Civic Hybrid,60000,Petrol,Automatic,20.0 kmpl,1339 CC,108.5 bhp,123Nm@ 1000-2500rpm,5,Honda
125116,Mahindra Xylo D4,160000,Diesel,Manual,14.95 kmpl,2489 CC,93.7 bhp,218Nm@ 1400-2600rpm,7,Mahindra
125117,Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,100875,Diesel,Automatic,11.79 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8,Mahindra
125118,Maruti Baleno Delta 1.2,20000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,Maruti
125119,Maruti Swift Dzire VXI,30000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,Maruti
125120,Hyundai Grand i10 CRDi Asta Option,118000,Diesel,Manual,24.0 kmpl,1120 CC,70 bhp,160Nm@ 1500-2750rpm,5,Hyundai
125121,Hyundai Verna 1.6 SX,69000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,Hyundai
125122,Maruti Swift Dzire LXI,25000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,Maruti
125123,Hyundai Xcent 1.2 Kappa AT S Option,100000,Petrol,Automatic,16.9 kmpl,1197 CC,81.86 bhp,113.75Nm@ 4000rpm,5,Hyundai
125124,Maruti Swift Dzire VDI,110000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125125,Nissan Terrano XL 85 PS,60000,Diesel,Manual,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,5,Nissan
125126,Hyundai Santro Xing GL,128000,Petrol,Manual,0.0 kmpl,1086 CC,62 bhp,96.1Nm@ 3000rpm,5,Hyundai
125127,Tata Tiago 1.05 Revotorq XE,120000,Diesel,Manual,27.28 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5,Tata
125129,Hyundai Grand i10 Nios AMT Sportz,5000,Petrol,Automatic,20.7 kmpl,1197 CC,81.86 bhp,113.75Nm@ 4000rpm,5,Hyundai
125130,Hyundai i10 Sportz Option,90000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,Hyundai
125131,Hyundai Creta 1.6 CRDi SX Option,90000,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Hyundai
125132,Honda Accord 2.4 M/T,144030,Petrol,Manual,12.8 kmpl,2354 CC,177.6 bhp,222Nm@ 4300rpm,5,Honda
125133,Honda City i DTEC VX,200000,Diesel,Manual,25.1 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,Honda
125134,Hyundai i20 2015-2017 Asta Option 1.2,29000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Hyundai
125135,Maruti Wagon R LXI DUO BSIII,90000,LPG,Manual,17.3 km/kg,1061 CC,57.5 bhp,"7.8@ 4,500(kgm@ rpm)",5,Maruti
125136,Mahindra Renault Logan 1.5 Diesel DLSX,176000,Diesel,Manual,17.0 kmpl,1461 CC,66 bhp,"16@ 2,000(kgm@ rpm)",5,Mahindra
125137,Tata Indigo CS LX (TDI) BS III,150000,Diesel,Manual,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5,Tata
125138,Maruti Omni E MPI STD BS IV,90000,Petrol,Manual,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm,8,Maruti
125139,Volkswagen Vento 1.6 Highline,70000,Petrol,Manual,15.04 kmpl,1598 CC,103.2 bhp,153Nm@ 3800rpm,5,Volkswagen
125140,Mahindra Renault Logan 1.5 DLX Diesel,99000,Diesel,Manual,19.2 kmpl,1461 CC,65 bhp,"16@ 2,000(kgm@ rpm)",5,Mahindra
125141,Tata Tiago 1.2 Revotron XZ,5000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,Tata
125142,Chevrolet Optra Magnum 2.0 LT,90000,Diesel,Manual,16.52 kmpl,1991 CC,123.7 bhp,305Nm@ 2000rpm,5,Chevrolet
125143,Maruti Ritz VDi,89000,Diesel,Manual,21.1 kmpl,1248 CC,73.9 bhp,113Nm@ 4500rpm,5,Maruti
125144,Tata Indica V2 DLS TC,88000,Diesel,Manual,16.8 kmpl,1405 CC,62 bhp,"12.5@ 2,500(kgm@ rpm)",5,Tata
125145,Maruti Swift Dzire VDI,30000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125146,Maruti Swift Dzire AMT ZDI,50000,Diesel,Automatic,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125147,Maruti Swift Dzire VDI,80000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125148,Hyundai i20 Asta Option 1.4 CRDi,40000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Hyundai
125149,Maruti Ertiga VDI,110000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Maruti
125150,Hyundai Creta 1.6 CRDi SX Plus Dual Tone,48000,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Hyundai
125151,Volkswagen Jetta 2.0L TDI Highline AT,97000,Diesel,Automatic,16.96 kmpl,1968 CC,138.03 bhp,320Nm@ 1750-2500rpm,5,Volkswagen
125152,Volkswagen Vento 1.5 TDI Highline AT,60000,Diesel,Automatic,22.15 kmpl,1498 CC,108.6 bhp,250Nm@ 1500-3000rpm,5,Volkswagen
125153,Mercedes-Benz M-Class ML 350 4Matic,110000,Diesel,Automatic,0.0 kmpl,2987 CC,165 bhp,510@ 1600-2400,5,Mercedes-Benz
125154,Toyota Yaris V CVT BSIV,12800,Petrol,Automatic,17.8 kmpl,1496 CC,105.5 bhp,140Nm@ 4200rpm,5,Toyota
125155,Hyundai EON D Lite,40000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
125156,Maruti Swift DDiS VDI,49000,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125157,Maruti Ritz VXi,25000,Petrol,Manual,18.5 kmpl,1197 CC,85.80 bhp,114Nm@ 4000rpm,5,Maruti
125158,Maruti Alto 800 LXI,65000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
125159,Fiat Linea 1.3 Multijet Emotion,20000,Diesel,Manual,20.4 kmpl,1248 CC,91.7 bhp,209Nm@ 2000rpm,5,Fiat
125160,Volkswagen Polo 2015-2019 1.0 MPI Highline Plus,17000,Petrol,Manual,18.78 kmpl,999 CC,75 bhp,95Nm@ 3000-4300rpm,5,Volkswagen
125161,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,15000,Diesel,Manual,23.65 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Maruti
125162,Toyota Etios GD,120000,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,170Nm@ 1800-2400rpm,5,Toyota
125163,Hyundai i20 Magna,49000,Petrol,Manual,18.5 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Hyundai
125164,Hyundai i20 2015-2017 Magna 1.2,29000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Hyundai
125165,Nissan Terrano XV D Premium AMT,55000,Diesel,Automatic,19.61 kmpl,1461 CC,108.5 bhp,248Nm@ 2250rpm,5,Nissan
125166,Mahindra Marazzo M8,5000,Diesel,Manual,17.3 kmpl,1497 CC,121 bhp,300Nm@ 1750-2500rpm,7,Mahindra
125167,Tata Nexon 1.5 Revotorq XZ Plus,35000,Diesel,Manual,21.5 kmpl,1497 CC,108.5 bhp,260Nm@ 1500-2750rpm,5,Tata
125168,Datsun GO T Option BSIV,5000,Petrol,Manual,20.63 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,5,Datsun
125169,Ford EcoSport 1.5 TDCi Platinum Edition BSIV,60000,Diesel,Manual,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5,Ford
125170,Maruti Swift Dzire ZXI,70000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,Maruti
125171,Hyundai Verna CRDi,120000,Diesel,Manual,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5,Hyundai
125172,Mahindra TUV 300 T8,65100,Diesel,Manual,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,Mahindra
125173,Maruti Ignis 1.2 AMT Delta BSIV,20000,Petrol,Automatic,20.89 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
125174,Hyundai i20 Active 1.4 SX,108000,Diesel,Manual,21.19 kmpl,1396 CC,88.73 bhp,220Nm@ 1500-2750rpm,5,Hyundai
125175,Maruti Swift LXI,15000,Petrol,Manual,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
125176,Hyundai Santro Xing GLS,77000,Petrol,Manual,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5,Hyundai
125177,Maruti Wagon R VXI BS IV,18500,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
125178,Mahindra TUV 300 T8,120000,Diesel,Manual,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,Mahindra
125179,Renault KWID RXT,15200,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Renault
125180,Honda Mobilio V i VTEC,35000,Petrol,Manual,17.3 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,7,Honda
125181,Hyundai Verna 1.6 SX,80000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,Hyundai
125182,Hyundai EON Era Plus,70000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
125183,Mahindra XUV500 W6 2WD,80000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,Mahindra
125184,Nissan Terrano XV 110 PS,120000,Diesel,Manual,19.01 kmpl,1461 CC,108.5 bhp,248Nm@ 2250rpm,5,Nissan
125185,Chevrolet Cruze LTZ,82000,Diesel,Manual,17.3 kmpl,1998 CC,163.7 bhp,380Nm@ 2000rpm,5,Chevrolet
125186,Jaguar XE 2016-2019 2.0L Diesel Prestige,9000,Diesel,Automatic,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Jaguar
125187,Lexus ES 300h,20000,Petrol,Automatic,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm,5,Lexus
125188,Jaguar XF 2.0 Diesel Portfolio,45000,Diesel,Automatic,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Jaguar
125189,Tata Safari Storme EX,110000,Diesel,Manual,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Tata
125190,Volvo XC40 D4 Inscription BSIV,20000,Diesel,Automatic,18.0 kmpl,1969 CC,190 bhp,400Nm,5,Volvo
125191,Toyota Camry 2.5 Hybrid,68089,Petrol,Automatic,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5,Toyota
125192,Maruti Wagon R LXI,58343,Petrol,Manual,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,Maruti
125193,Maruti Baleno Alpha 1.3,38817,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125194,Honda Jazz VX,56494,Petrol,Manual,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,Honda
125195,Toyota Innova 2.5 VX (Diesel) 7 Seater,79328,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7,Toyota
125196,Maruti Swift AMT VVT VXI,5621,Petrol,Automatic,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
125197,Toyota Etios VX,25538,Petrol,Manual,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm,5,Toyota
125198,Maruti Swift AMT ZXI,69779,Petrol,Automatic,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
125199,Hyundai Grand i10 1.2 CRDi Sportz,56290,Diesel,Manual,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5,Hyundai
125200,BMW X4 M Sport X xDrive20d,7500,Diesel,Automatic,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,BMW
125201,BMW X4 M Sport X xDrive20d,8500,Diesel,Automatic,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,BMW
125202,Honda Amaze V CVT Petrol BSIV,7032,Petrol,Automatic,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5,Honda
125203,Skoda Rapid 1.6 MPI AT Elegance,11000,Petrol,Automatic,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5,Skoda
125204,Volvo V40 D3 R-Design,2000,Diesel,Automatic,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm,5,Volvo
125205,Honda City 1.5 V AT,60000,Petrol,Automatic,16.8 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5,Honda
125206,Toyota Etios Liva 1.2 V Dual Tone,50000,Petrol,Manual,17.71 kmpl,1197 CC,78.9 bhp,104Nm@ 3100rpm,5,Toyota
125207,Ford Figo Diesel EXI,70000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,Ford
125208,Honda Amaze E i-DTEC,70000,Diesel,Manual,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,Honda
125209,Hyundai i20 1.4 CRDi Asta,90000,Diesel,Manual,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5,Hyundai
125210,Maruti Ertiga SHVS LDI Option,70000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7,Maruti
125211,Maruti Alto 800 VXI,50000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
125212,Maruti Omni 8 Seater BSII,120000,Petrol,Manual,19.7 kmpl,796 CC,35 bhp,6.1kgm@ 3000rpm,8,Maruti
125213,Hyundai i20 Active S Petrol,5000,Petrol,Manual,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm,5,Hyundai
125214,Tata Hexa XE,25000,Diesel,Manual,17.6 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Tata
125215,Mahindra Scorpio VLS 2.2 mHawk,80000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7,Mahindra
125216,Hyundai Grand i10 Sportz,25000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Hyundai
125217,Tata Zest Quadrajet 1.3 75PS XE,15000,Diesel,Manual,22.95 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5,Tata
125218,Maruti Alto K10 2010-2014 VXI,35000,Petrol,Manual,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Maruti
125219,Maruti Alto LXi,80000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
125220,Tata Nexon 1.5 Revotorq XE,25000,Diesel,Manual,21.5 kmpl,1497 CC,108.5 bhp,260Nm@ 1500-2750rpm,5,Tata
125221,Volkswagen Ameo 1.5 TDI Comfortline,52000,Diesel,Manual,21.66 kmpl,1498 CC,108.62 bhp,250Nm@ 1500-3000rpm,5,Volkswagen
125222,Volkswagen Ameo 1.5 TDI Comfortline,52000,Diesel,Manual,21.66 kmpl,1498 CC,108.62 bhp,250Nm@ 1500-3000rpm,5,Volkswagen
125223,Mahindra KUV 100 mFALCON D75 K6 Plus,80000,Diesel,Manual,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm,6,Mahindra
125225,Toyota Fortuner 2.8 4WD AT BSIV,50000,Diesel,Automatic,15.04 kmpl,2755 CC,174.5 bhp,450Nm@ 1600-2400rpm,7,Toyota
125226,Maruti Swift Dzire VDI,127000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5,Maruti
125227,Honda WR-V i-VTEC VX,30000,Petrol,Manual,17.5 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,Honda
125228,Maruti Ertiga SHVS ZDI Plus,70000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7,Maruti
125229,Mahindra XUV500 W10 2WD,54000,Diesel,Manual,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,Mahindra
125230,Mitsubishi Pajero 2.8 SFX BSIII Single Tone,120000,Diesel,Manual,10.5 kmpl,2835 CC,116.9 bhp,292Nm@ 2000rpm,6,Mitsubishi
125231,Hyundai i20 1.4 CRDi Sportz,116500,Diesel,Manual,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5,Hyundai
125232,Toyota Innova 2.5 G (Diesel) 8 Seater,145000,Diesel,Manual,12.99 kmpl,2494 CC,100 bhp,200Nm@ 1400-3400rpm,8,Toyota
125233,Hyundai i20 Sportz 1.2,120000,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5,Hyundai
125234,Tata New Safari DICOR 2.2 VX 4x2 BS IV,120000,Diesel,Manual,13.93 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7,Tata
125235,Ford Figo 1.5D Trend MT,80000,Diesel,Manual,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5,Ford
125236,Maruti Ertiga VXI,140000,Petrol,Manual,16.02 kmpl,1373 CC,93.7 bhp,130Nm@ 4000rpm,7,Maruti
125237,Hyundai Verna Xi (Petrol),100000,Petrol,Manual,13.9 kmpl,1599 CC,103.2 bhp,"14.9@ 3,000(kgm@ rpm)",5,Hyundai
125238,Hyundai Xcent 1.2 VTVT E,100000,Petrol,Manual,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5,Hyundai
125239,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,168000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,Toyota
125240,Chevrolet Cruze LTZ,120000,Diesel,Manual,18.3 kmpl,1991 CC,147.9 bhp,327Nm@ 2600rpm,5,Chevrolet
125241,Toyota Etios GD,145000,Diesel,Manual,23.59 kmpl,1364 CC,67.05 bhp,170Nm@ 1800-2400rpm,5,Toyota
125242,Ford Figo Diesel Titanium,90000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,Ford
125243,Hyundai Xcent 1.2 VTVT S,90000,Petrol,Manual,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5,Hyundai
125244,Jeep Compass 2.0 Longitude Option BSIV,80000,Diesel,Manual,17.1 kmpl,1956 CC,170 bhp,350Nm@ 1750-2500rpm,5,Jeep
125245,Ford Aspire Titanium BSIV,33000,Petrol,Manual,19.4 kmpl,1194 CC,94.93 bhp,120Nm@ 4250rpm,5,Ford
125246,Chevrolet Sail 1.2 LS ABS,13500,Petrol,Manual,18.2 kmpl,1199 CC,82.4 bhp,108.5Nm@ 5000rpm,5,Chevrolet
125247,Tata Indigo LX,80000,Diesel,Manual,17.0 kmpl,1405 CC,70 bhp,"13.5@ 2,500(kgm@ rpm)",5,Tata
125248,Hyundai i20 1.2 Spotz,20000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Hyundai
125249,Maruti Swift Dzire VDI,58000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125250,Hyundai EON Magna Plus,40000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
125251,Honda City i VTEC V,30000,Petrol,Manual,17.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5,Honda
125252,Maruti 800 AC,50000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,Maruti
125253,Ford Figo Aspire 1.5 TDCi Ambiente,73000,Diesel,Manual,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5,Ford
125254,Maruti Ritz VDi,90000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5,Maruti
125255,Maruti Wagon R VXI BS IV,50000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
125256,Hyundai Verna 1.6 CRDI,80000,Diesel,Manual,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm,5,Hyundai
125257,Hyundai i20 1.4 CRDi Magna,70000,Diesel,Manual,21.9 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5,Hyundai
125258,Chevrolet Spark 1.0 LS,41000,Petrol,Manual,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5,Chevrolet
125259,Volkswagen Polo Petrol Comfortline 1.2L,50000,Petrol,Manual,16.47 kmpl,1198 CC,73.9 bhp,110Nm@ 3750rpm,5,Volkswagen
125260,Ford Classic 1.4 Duratorq Titanium,113226,Diesel,Manual,19.68 kmpl,1399 CC,67 bhp,160Nm@ 2000rpm,5,Ford
